"category_name","avg_category_rating","year_month","label"
"Breath Fresheners",4.63,"2011.2","Top 2"
"CDs & Vinyl",4.66,"2011.2","Top 1"
"Folk",4.66,"2011.2","Top 1"
"Traditional Folk",4.66,"2011.2","Top 1"
"New Age",4.66,"2011.2","Top 1"
"Pop",4.66,"2011.2","Top 1"
"New Age",4.56,"2011.3","Top 5"
"Traditional Folk",4.56,"2011.3","Top 5"
"Folk",4.56,"2011.3","Top 5"
"CDs & Vinyl",4.56,"2011.3","Top 5"
"Pop",4.56,"2011.3","Top 5"
"Movies",4.57,"2011.3","Top 4"
"CDs & Vinyl",4.57,"2011.3","Top 4"
"Movies & TV",4.57,"2011.3","Top 4"
"Childrens Music",4.57,"2011.3","Top 4"
"CDs & Vinyl",4.57,"2011.3","Top 4"
"Movies",4.57,"2011.3","Top 4"
"Movies & TV",4.57,"2011.3","Top 4"
"Childrens Music",4.57,"2011.3","Top 4"
"CDs & Vinyl",4.64,"2011.3","Top 3"
"Christian",4.64,"2011.3","Top 3"
"Praise & Worship",4.64,"2011.3","Top 3"
"Breath Fresheners",4.71,"2011.3","Top 2"
"Dance & Electronic",4.71,"2011.3","Top 2"
"Tongue Brushes, Scrapers & Cleaners",4.71,"2011.3","Top 2"
"CDs & Vinyl",4.71,"2011.3","Top 2"
"Personal Care",4.71,"2011.3","Top 2"
"Oral Hygiene",4.71,"2011.3","Top 2"
"Health & Personal Care",4.71,"2011.3","Top 2"
"Special Interest",4.71,"2011.3","Top 2"
"Dance Pop",4.71,"2011.3","Top 2"
"Pop",4.71,"2011.3","Top 2"
"Techno",4.71,"2011.3","Top 2"
"Ambient",4.71,"2011.3","Top 2"
"Clothing, Shoes & Jewelry",5,"2011.3","Top 1"
"F",5,"2011.3","Top 1"
"Fox",5,"2011.3","Top 1"
"Women",5,"2011.3","Top 1"
"Clothing",5,"2011.3","Top 1"
"Tops & Tees",5,"2011.3","Top 1"
"Tanks & Camis",5,"2011.3","Top 1"
"Juniors",5,"2011.3","Top 1"
"CDs & Vinyl",4.56,"2011.4","Top 5"
"Christian",4.56,"2011.4","Top 5"
"Praise & Worship",4.56,"2011.4","Top 5"
"New Age",4.6,"2011.4","Top 4"
"Traditional Folk",4.6,"2011.4","Top 4"
"Pop",4.6,"2011.4","Top 4"
"Folk",4.6,"2011.4","Top 4"
"CDs & Vinyl",4.6,"2011.4","Top 4"
"CDs & Vinyl",4.69,"2011.4","Top 3"
"Rock",4.69,"2011.4","Top 3"
"Folk Rock",4.69,"2011.4","Top 3"
"World Music",4.69,"2011.4","Top 3"
"Far East & Asia",4.69,"2011.4","Top 3"
"Japan",4.69,"2011.4","Top 3"
"Japan",4.69,"2011.4","Top 2"
"CDs & Vinyl",4.69,"2011.4","Top 2"
"Far East & Asia",4.69,"2011.4","Top 2"
"World Music",4.69,"2011.4","Top 2"
"Juniors",5,"2011.4","Top 1"
"Tanks & Camis",5,"2011.4","Top 1"
"Tops & Tees",5,"2011.4","Top 1"
"Clothing",5,"2011.4","Top 1"
"Fox",5,"2011.4","Top 1"
"F",5,"2011.4","Top 1"
"Clothing, Shoes & Jewelry",5,"2011.4","Top 1"
"Women",5,"2011.4","Top 1"
"Clothing, Shoes & Jewelry",4.62,"2011.5","Top 5"
"Handbag Hangers",4.62,"2011.5","Top 5"
"Handbag Hangers",4.62,"2011.5","Top 5"
"Clothing, Shoes & Jewelry",4.62,"2011.5","Top 5"
"Women",4.62,"2011.5","Top 5"
"Accessories",4.62,"2011.5","Top 5"
"Accessories",4.62,"2011.5","Top 5"
"Handbag Accessories",4.62,"2011.5","Top 5"
"Handbag Accessories",4.62,"2011.5","Top 5"
"Handbag Accessories",4.62,"2011.5","Top 5"
"Accessories",4.62,"2011.5","Top 5"
"Women",4.62,"2011.5","Top 5"
"Women",4.62,"2011.5","Top 5"
"Accessories",4.62,"2011.5","Top 5"
"Handbag Accessories",4.62,"2011.5","Top 5"
"Handbag Hangers",4.62,"2011.5","Top 5"
"Women",4.62,"2011.5","Top 5"
"Clothing, Shoes & Jewelry",4.62,"2011.5","Top 5"
"Clothing, Shoes & Jewelry",4.62,"2011.5","Top 5"
"Handbag Hangers",4.62,"2011.5","Top 5"
"Childrens Music",4.62,"2011.5","Top 4"
"CDs & Vinyl",4.62,"2011.5","Top 4"
"Movies",4.62,"2011.5","Top 4"
"Movies & TV",4.62,"2011.5","Top 4"
"Childrens Music",4.62,"2011.5","Top 4"
"CDs & Vinyl",4.62,"2011.5","Top 4"
"Movies & TV",4.62,"2011.5","Top 4"
"Movies",4.62,"2011.5","Top 4"
"Far East & Asia",4.66,"2011.5","Top 3"
"CDs & Vinyl",4.66,"2011.5","Top 3"
"Rock",4.66,"2011.5","Top 3"
"Folk Rock",4.66,"2011.5","Top 3"
"Japan",4.66,"2011.5","Top 3"
"World Music",4.66,"2011.5","Top 3"
"Japan",4.66,"2011.5","Top 2"
"Far East & Asia",4.66,"2011.5","Top 2"
"World Music",4.66,"2011.5","Top 2"
"CDs & Vinyl",4.66,"2011.5","Top 2"
"Praise & Worship",4.71,"2011.5","Top 1"
"Christian",4.71,"2011.5","Top 1"
"CDs & Vinyl",4.71,"2011.5","Top 1"
"Folk",4.57,"2011.6","Top 5"
"Traditional Folk",4.57,"2011.6","Top 5"
"CDs & Vinyl",4.57,"2011.6","Top 5"
"Pop",4.57,"2011.6","Top 5"
"New Age",4.57,"2011.6","Top 5"
"CDs & Vinyl",4.57,"2011.6","Top 4"
"Christian",4.57,"2011.6","Top 4"
"Praise & Worship",4.57,"2011.6","Top 4"
"CDs & Vinyl",4.59,"2011.6","Top 3"
"Movies",4.59,"2011.6","Top 3"
"Childrens Music",4.59,"2011.6","Top 3"
"Movies & TV",4.59,"2011.6","Top 3"
"CDs & Vinyl",4.59,"2011.6","Top 3"
"Childrens Music",4.59,"2011.6","Top 3"
"Movies",4.59,"2011.6","Top 3"
"Movies & TV",4.59,"2011.6","Top 3"
"Health & Personal Care",5,"2011.6","Top 2"
"Household Supplies",5,"2011.6","Top 2"
"6V",5,"2011.6","Top 2"
"Household Batteries",5,"2011.6","Top 2"
"Tops & Tees",5,"2011.6","Top 1"
"Tanks & Camis",5,"2011.6","Top 1"
"Juniors",5,"2011.6","Top 1"
"Clothing",5,"2011.6","Top 1"
"Women",5,"2011.6","Top 1"
"Fox",5,"2011.6","Top 1"
"F",5,"2011.6","Top 1"
"Clothing, Shoes & Jewelry",5,"2011.6","Top 1"
"Traditional Folk",4.5,"2011.7","Top 5"
"CDs & Vinyl",4.5,"2011.7","Top 5"
"Blues",4.5,"2011.7","Top 5"
"Traditional Blues",4.5,"2011.7","Top 5"
"Country",4.5,"2011.7","Top 5"
"Bluegrass",4.5,"2011.7","Top 5"
"Folk",4.5,"2011.7","Top 5"
"Pop",4.5,"2011.7","Top 5"
"CDs & Vinyl",4.54,"2011.7","Top 4"
"Movies",4.54,"2011.7","Top 4"
"Movies & TV",4.54,"2011.7","Top 4"
"Childrens Music",4.54,"2011.7","Top 4"
"CDs & Vinyl",4.54,"2011.7","Top 4"
"Movies",4.54,"2011.7","Top 4"
"Movies & TV",4.54,"2011.7","Top 4"
"Childrens Music",4.54,"2011.7","Top 4"
"Praise & Worship",4.57,"2011.7","Top 3"
"Christian",4.57,"2011.7","Top 3"
"CDs & Vinyl",4.57,"2011.7","Top 3"
"6V",5,"2011.7","Top 2"
"Household Batteries",5,"2011.7","Top 2"
"Household Supplies",5,"2011.7","Top 2"
"Health & Personal Care",5,"2011.7","Top 2"
"F",5,"2011.7","Top 1"
"Clothing, Shoes & Jewelry",5,"2011.7","Top 1"
"Clothing",5,"2011.7","Top 1"
"Juniors",5,"2011.7","Top 1"
"Tanks & Camis",5,"2011.7","Top 1"
"Tops & Tees",5,"2011.7","Top 1"
"Fox",5,"2011.7","Top 1"
"Women",5,"2011.7","Top 1"
"Pop Metal",4.6,"2011.8","Top 5"
"Rock",4.6,"2011.8","Top 5"
"CDs & Vinyl",4.6,"2011.8","Top 5"
"Alternative Rock",4.6,"2011.8","Top 5"
"Goth & Industrial",4.6,"2011.8","Top 5"
"Goth",4.6,"2011.8","Top 5"
"Metal",4.6,"2011.8","Top 5"
"Death Metal",4.6,"2011.8","Top 5"
"CDs & Vinyl",4.65,"2011.8","Top 4"
"Christian",4.65,"2011.8","Top 4"
"Praise & Worship",4.65,"2011.8","Top 4"
"Pop",4.7,"2011.8","Top 3"
"Rock",4.7,"2011.8","Top 3"
"CDs & Vinyl",4.7,"2011.8","Top 3"
"Alternative Rock",4.7,"2011.8","Top 3"
"British Alternative",4.7,"2011.8","Top 3"
"Britpop",4.7,"2011.8","Top 3"
"Handbag Accessories",4.78,"2011.8","Top 2"
"Clothing, Shoes & Jewelry",4.78,"2011.8","Top 2"
"Women",4.78,"2011.8","Top 2"
"Accessories",4.78,"2011.8","Top 2"
"Handbag Hangers",4.78,"2011.8","Top 2"
"Handbag Hangers",4.78,"2011.8","Top 2"
"Handbag Accessories",4.78,"2011.8","Top 2"
"Accessories",4.78,"2011.8","Top 2"
"Handbag Accessories",4.78,"2011.8","Top 2"
"Handbag Hangers",4.78,"2011.8","Top 2"
"Handbag Accessories",4.78,"2011.8","Top 2"
"Accessories",4.78,"2011.8","Top 2"
"Women",4.78,"2011.8","Top 2"
"Clothing, Shoes & Jewelry",4.78,"2011.8","Top 2"
"Accessories",4.78,"2011.8","Top 2"
"Handbag Hangers",4.78,"2011.8","Top 2"
"Clothing, Shoes & Jewelry",4.78,"2011.8","Top 2"
"Women",4.78,"2011.8","Top 2"
"Women",4.78,"2011.8","Top 2"
"Clothing, Shoes & Jewelry",4.78,"2011.8","Top 2"
"Household Batteries",5,"2011.8","Top 1"
"6V",5,"2011.8","Top 1"
"Household Supplies",5,"2011.8","Top 1"
"Health & Personal Care",5,"2011.8","Top 1"
"Christian",4.58,"2011.9","Top 5"
"Praise & Worship",4.58,"2011.9","Top 5"
"CDs & Vinyl",4.58,"2011.9","Top 5"
"Women",4.63,"2011.9","Top 4"
"F",4.63,"2011.9","Top 4"
"Juniors",4.63,"2011.9","Top 4"
"Tanks & Camis",4.63,"2011.9","Top 4"
"Tops & Tees",4.63,"2011.9","Top 4"
"Clothing",4.63,"2011.9","Top 4"
"Fox",4.63,"2011.9","Top 4"
"Clothing, Shoes & Jewelry",4.63,"2011.9","Top 4"
"Japan",4.63,"2011.9","Top 3"
"Far East & Asia",4.63,"2011.9","Top 3"
"World Music",4.63,"2011.9","Top 3"
"Folk Rock",4.63,"2011.9","Top 3"
"Rock",4.63,"2011.9","Top 3"
"CDs & Vinyl",4.63,"2011.9","Top 3"
"CDs & Vinyl",4.63,"2011.9","Top 2"
"Japan",4.63,"2011.9","Top 2"
"World Music",4.63,"2011.9","Top 2"
"Far East & Asia",4.63,"2011.9","Top 2"
"Techno",4.68,"2011.9","Top 1"
"Health & Personal Care",4.68,"2011.9","Top 1"
"Special Interest",4.68,"2011.9","Top 1"
"Tongue Brushes, Scrapers & Cleaners",4.68,"2011.9","Top 1"
"Dance Pop",4.68,"2011.9","Top 1"
"Pop",4.68,"2011.9","Top 1"
"Ambient",4.68,"2011.9","Top 1"
"Dance & Electronic",4.68,"2011.9","Top 1"
"CDs & Vinyl",4.68,"2011.9","Top 1"
"Personal Care",4.68,"2011.9","Top 1"
"Oral Hygiene",4.68,"2011.9","Top 1"
"Breath Fresheners",4.68,"2011.9","Top 1"
"Digital Music",4.53,"2012.1","Top 5"
"Folk",4.58,"2012.1","Top 4"
"New Age",4.58,"2012.1","Top 4"
"Pop",4.58,"2012.1","Top 4"
"Traditional Folk",4.58,"2012.1","Top 4"
"CDs & Vinyl",4.58,"2012.1","Top 4"
"Childrens Music",4.59,"2012.1","Top 3"
"CDs & Vinyl",4.59,"2012.1","Top 3"
"Childrens Music",4.59,"2012.1","Top 3"
"Movies & TV",4.59,"2012.1","Top 3"
"Movies",4.59,"2012.1","Top 3"
"CDs & Vinyl",4.59,"2012.1","Top 3"
"Movies",4.59,"2012.1","Top 3"
"Movies & TV",4.59,"2012.1","Top 3"
"CDs & Vinyl",4.62,"2012.1","Top 2"
"Christian",4.62,"2012.1","Top 2"
"Praise & Worship",4.62,"2012.1","Top 2"
"Clothing, Shoes & Jewelry",4.84,"2012.1","Top 1"
"F",4.84,"2012.1","Top 1"
"Juniors",4.84,"2012.1","Top 1"
"Fox",4.84,"2012.1","Top 1"
"Women",4.84,"2012.1","Top 1"
"Clothing",4.84,"2012.1","Top 1"
"Tops & Tees",4.84,"2012.1","Top 1"
"Tanks & Camis",4.84,"2012.1","Top 1"
"Blues",4.6,"2012.10","Top 5"
"Traditional Blues",4.6,"2012.10","Top 5"
"CDs & Vinyl",4.6,"2012.10","Top 5"
"Country",4.6,"2012.10","Top 5"
"Bluegrass",4.6,"2012.10","Top 5"
"Folk",4.6,"2012.10","Top 5"
"Traditional Folk",4.6,"2012.10","Top 5"
"Pop",4.6,"2012.10","Top 5"
"Punk",4.64,"2012.10","Top 4"
"Indie & Lo-Fi",4.64,"2012.10","Top 4"
"Alternative Rock",4.64,"2012.10","Top 4"
"Hardcore & Punk",4.64,"2012.10","Top 4"
"Hardcore",4.64,"2012.10","Top 4"
"CDs & Vinyl",4.64,"2012.10","Top 4"
"Rock",4.64,"2012.10","Top 4"
"Math Rock",4.64,"2012.10","Top 4"
"Pop",4.64,"2012.10","Top 4"
"Metal",4.64,"2012.10","Top 4"
"Digital Music",4.64,"2012.10","Top 4"
"Christian",4.67,"2012.10","Top 3"
"CDs & Vinyl",4.67,"2012.10","Top 3"
"Praise & Worship",4.67,"2012.10","Top 3"
"Digital Music",4.67,"2012.10","Top 2"
"Metal",4.7,"2012.10","Top 1"
"Death Metal",4.7,"2012.10","Top 1"
"Pop Metal",4.7,"2012.10","Top 1"
"Rock",4.7,"2012.10","Top 1"
"Goth",4.7,"2012.10","Top 1"
"Goth & Industrial",4.7,"2012.10","Top 1"
"Alternative Rock",4.7,"2012.10","Top 1"
"CDs & Vinyl",4.7,"2012.10","Top 1"
"Childrens",4.63,"2012.11","Top 5"
"Childrens Music",4.63,"2012.11","Top 5"
"Childrens",4.63,"2012.11","Top 5"
"Christian",4.63,"2012.11","Top 5"
"CDs & Vinyl",4.63,"2012.11","Top 5"
"CDs & Vinyl",4.63,"2012.11","Top 5"
"Childrens Music",4.63,"2012.11","Top 5"
"Christian",4.63,"2012.11","Top 5"
"CDs & Vinyl",4.65,"2012.11","Top 4"
"New Age",4.65,"2012.11","Top 4"
"Traditional Folk",4.65,"2012.11","Top 4"
"Folk",4.65,"2012.11","Top 4"
"Pop",4.65,"2012.11","Top 4"
"Pop",4.65,"2012.11","Top 3"
"Metal",4.65,"2012.11","Top 3"
"Math Rock",4.65,"2012.11","Top 3"
"Punk",4.65,"2012.11","Top 3"
"Hardcore",4.65,"2012.11","Top 3"
"Hardcore & Punk",4.65,"2012.11","Top 3"
"Alternative Rock",4.65,"2012.11","Top 3"
"Indie & Lo-Fi",4.65,"2012.11","Top 3"
"Digital Music",4.65,"2012.11","Top 3"
"Rock",4.65,"2012.11","Top 3"
"CDs & Vinyl",4.65,"2012.11","Top 3"
"Digital Music",4.67,"2012.11","Top 2"
"CDs & Vinyl",4.7,"2012.11","Top 1"
"Christian",4.7,"2012.11","Top 1"
"Praise & Worship",4.7,"2012.11","Top 1"
"Goth & Industrial",4.64,"2012.12","Top 5"
"Alternative Rock",4.64,"2012.12","Top 5"
"Goth",4.64,"2012.12","Top 5"
"Rock",4.64,"2012.12","Top 5"
"Pop Metal",4.64,"2012.12","Top 5"
"Death Metal",4.64,"2012.12","Top 5"
"Metal",4.64,"2012.12","Top 5"
"CDs & Vinyl",4.64,"2012.12","Top 5"
"CDs & Vinyl",4.65,"2012.12","Top 4"
"Pop",4.65,"2012.12","Top 4"
"New Age",4.65,"2012.12","Top 4"
"Traditional Folk",4.65,"2012.12","Top 4"
"Folk",4.65,"2012.12","Top 4"
"Digital Music",4.66,"2012.12","Top 3"
"Indie & Lo-Fi",4.66,"2012.12","Top 3"
"Rock",4.66,"2012.12","Top 3"
"CDs & Vinyl",4.66,"2012.12","Top 3"
"Pop",4.66,"2012.12","Top 3"
"Metal",4.66,"2012.12","Top 3"
"Math Rock",4.66,"2012.12","Top 3"
"Punk",4.66,"2012.12","Top 3"
"Hardcore",4.66,"2012.12","Top 3"
"Hardcore & Punk",4.66,"2012.12","Top 3"
"Alternative Rock",4.66,"2012.12","Top 3"
"Digital Music",4.67,"2012.12","Top 2"
"Christian",4.69,"2012.12","Top 1"
"Praise & Worship",4.69,"2012.12","Top 1"
"CDs & Vinyl",4.69,"2012.12","Top 1"
"Pop",4.54,"2012.2","Top 5"
"CDs & Vinyl",4.54,"2012.2","Top 5"
"Traditional Folk",4.54,"2012.2","Top 5"
"Folk",4.54,"2012.2","Top 5"
"Bluegrass",4.54,"2012.2","Top 5"
"Country",4.54,"2012.2","Top 5"
"Blues",4.54,"2012.2","Top 5"
"Traditional Blues",4.54,"2012.2","Top 5"
"Power Pop",4.54,"2012.2","Top 4"
"Alternative Rock",4.54,"2012.2","Top 4"
"CDs & Vinyl",4.54,"2012.2","Top 4"
"India & Pakistan",4.54,"2012.2","Top 4"
"World Music",4.54,"2012.2","Top 4"
"Rock",4.54,"2012.2","Top 4"
"Tributes",4.54,"2012.2","Top 4"
"Alt Industrial",4.54,"2012.2","Top 4"
"Metal",4.54,"2012.2","Top 4"
"IDM",4.54,"2012.2","Top 4"
"Dance & Electronic",4.54,"2012.2","Top 4"
"Goth & Industrial",4.54,"2012.2","Top 4"
"Industrial",4.54,"2012.2","Top 4"
"Pop",4.54,"2012.2","Top 4"
"World Music",4.56,"2012.2","Top 3"
"Pop",4.56,"2012.2","Top 3"
"Musical Instruments",4.56,"2012.2","Top 3"
"World Dance",4.56,"2012.2","Top 3"
"Dance & Electronic",4.56,"2012.2","Top 3"
"General Accessories",4.56,"2012.2","Top 3"
"CDs & Vinyl",4.56,"2012.2","Top 3"
"Instrument Accessories",4.56,"2012.2","Top 3"
"Jazz",4.56,"2012.2","Top 3"
"Praise & Worship",4.58,"2012.2","Top 2"
"Christian",4.58,"2012.2","Top 2"
"CDs & Vinyl",4.58,"2012.2","Top 2"
"Pop",4.68,"2012.2","Top 1"
"New Age",4.68,"2012.2","Top 1"
"CDs & Vinyl",4.68,"2012.2","Top 1"
"Folk",4.68,"2012.2","Top 1"
"Traditional Folk",4.68,"2012.2","Top 1"
"Digital Music",4.59,"2012.3","Top 5"
"Movies",4.6,"2012.3","Top 4"
"Movies & TV",4.6,"2012.3","Top 4"
"Childrens Music",4.6,"2012.3","Top 4"
"CDs & Vinyl",4.6,"2012.3","Top 4"
"Movies",4.6,"2012.3","Top 4"
"Movies & TV",4.6,"2012.3","Top 4"
"Childrens Music",4.6,"2012.3","Top 4"
"CDs & Vinyl",4.6,"2012.3","Top 4"
"Praise & Worship",4.65,"2012.3","Top 3"
"Christian",4.65,"2012.3","Top 3"
"CDs & Vinyl",4.65,"2012.3","Top 3"
"Handbag Accessories",4.71,"2012.3","Top 2"
"Women",4.71,"2012.3","Top 2"
"Accessories",4.71,"2012.3","Top 2"
"Handbag Accessories",4.71,"2012.3","Top 2"
"Handbag Hangers",4.71,"2012.3","Top 2"
"Clothing, Shoes & Jewelry",4.71,"2012.3","Top 2"
"Women",4.71,"2012.3","Top 2"
"Accessories",4.71,"2012.3","Top 2"
"Clothing, Shoes & Jewelry",4.71,"2012.3","Top 2"
"Handbag Hangers",4.71,"2012.3","Top 2"
"Handbag Accessories",4.71,"2012.3","Top 2"
"Women",4.71,"2012.3","Top 2"
"Handbag Hangers",4.71,"2012.3","Top 2"
"Handbag Accessories",4.71,"2012.3","Top 2"
"Women",4.71,"2012.3","Top 2"
"Handbag Hangers",4.71,"2012.3","Top 2"
"Accessories",4.71,"2012.3","Top 2"
"Clothing, Shoes & Jewelry",4.71,"2012.3","Top 2"
"Clothing, Shoes & Jewelry",4.71,"2012.3","Top 2"
"Accessories",4.71,"2012.3","Top 2"
"F",4.95,"2012.3","Top 1"
"Clothing, Shoes & Jewelry",4.95,"2012.3","Top 1"
"Fox",4.95,"2012.3","Top 1"
"Women",4.95,"2012.3","Top 1"
"Clothing",4.95,"2012.3","Top 1"
"Tops & Tees",4.95,"2012.3","Top 1"
"Tanks & Camis",4.95,"2012.3","Top 1"
"Juniors",4.95,"2012.3","Top 1"
"Digital Music",4.55,"2012.4","Top 5"
"CDs & Vinyl",4.56,"2012.4","Top 4"
"General Accessories",4.56,"2012.4","Top 4"
"Dance & Electronic",4.56,"2012.4","Top 4"
"World Dance",4.56,"2012.4","Top 4"
"Jazz",4.56,"2012.4","Top 4"
"Instrument Accessories",4.56,"2012.4","Top 4"
"Musical Instruments",4.56,"2012.4","Top 4"
"World Music",4.56,"2012.4","Top 4"
"Pop",4.56,"2012.4","Top 4"
"CDs & Vinyl",4.61,"2012.4","Top 3"
"Christian",4.61,"2012.4","Top 3"
"Praise & Worship",4.61,"2012.4","Top 3"
"Folk",4.61,"2012.4","Top 2"
"Traditional Folk",4.61,"2012.4","Top 2"
"New Age",4.61,"2012.4","Top 2"
"Pop",4.61,"2012.4","Top 2"
"CDs & Vinyl",4.61,"2012.4","Top 2"
"Household Batteries",5,"2012.4","Top 1"
"Health & Personal Care",5,"2012.4","Top 1"
"Household Supplies",5,"2012.4","Top 1"
"6V",5,"2012.4","Top 1"
"Pop",4.55,"2012.5","Top 5"
"Musical Instruments",4.55,"2012.5","Top 5"
"Instrument Accessories",4.55,"2012.5","Top 5"
"Jazz",4.55,"2012.5","Top 5"
"World Dance",4.55,"2012.5","Top 5"
"Dance & Electronic",4.55,"2012.5","Top 5"
"World Music",4.55,"2012.5","Top 5"
"CDs & Vinyl",4.55,"2012.5","Top 5"
"General Accessories",4.55,"2012.5","Top 5"
"Digital Music",4.56,"2012.5","Top 4"
"CDs & Vinyl",4.6,"2012.5","Top 3"
"Christian",4.6,"2012.5","Top 3"
"Praise & Worship",4.6,"2012.5","Top 3"
"Folk",4.61,"2012.5","Top 2"
"Traditional Folk",4.61,"2012.5","Top 2"
"New Age",4.61,"2012.5","Top 2"
"CDs & Vinyl",4.61,"2012.5","Top 2"
"Pop",4.61,"2012.5","Top 2"
"Techno",4.98,"2012.5","Top 1"
"Ambient",4.98,"2012.5","Top 1"
"Pop",4.98,"2012.5","Top 1"
"Health & Personal Care",4.98,"2012.5","Top 1"
"Dance & Electronic",4.98,"2012.5","Top 1"
"Special Interest",4.98,"2012.5","Top 1"
"Tongue Brushes, Scrapers & Cleaners",4.98,"2012.5","Top 1"
"Breath Fresheners",4.98,"2012.5","Top 1"
"Oral Hygiene",4.98,"2012.5","Top 1"
"Personal Care",4.98,"2012.5","Top 1"
"CDs & Vinyl",4.98,"2012.5","Top 1"
"Dance Pop",4.98,"2012.5","Top 1"
"Childrens",4.53,"2012.6","Top 5"
"Childrens Music",4.53,"2012.6","Top 5"
"CDs & Vinyl",4.53,"2012.6","Top 5"
"Christian",4.53,"2012.6","Top 5"
"Childrens Music",4.53,"2012.6","Top 5"
"Christian",4.53,"2012.6","Top 5"
"Childrens",4.53,"2012.6","Top 5"
"CDs & Vinyl",4.53,"2012.6","Top 5"
"CDs & Vinyl",4.54,"2012.6","Top 4"
"Rock",4.54,"2012.6","Top 4"
"Digital Music",4.54,"2012.6","Top 4"
"Indie & Lo-Fi",4.54,"2012.6","Top 4"
"Alternative Rock",4.54,"2012.6","Top 4"
"Hardcore & Punk",4.54,"2012.6","Top 4"
"Hardcore",4.54,"2012.6","Top 4"
"Punk",4.54,"2012.6","Top 4"
"Math Rock",4.54,"2012.6","Top 4"
"Metal",4.54,"2012.6","Top 4"
"Pop",4.54,"2012.6","Top 4"
"Movies",4.55,"2012.6","Top 3"
"Movies & TV",4.55,"2012.6","Top 3"
"Childrens Music",4.55,"2012.6","Top 3"
"CDs & Vinyl",4.55,"2012.6","Top 3"
"Movies",4.55,"2012.6","Top 3"
"Childrens Music",4.55,"2012.6","Top 3"
"Movies & TV",4.55,"2012.6","Top 3"
"CDs & Vinyl",4.55,"2012.6","Top 3"
"Digital Music",4.57,"2012.6","Top 2"
"Praise & Worship",4.63,"2012.6","Top 1"
"Christian",4.63,"2012.6","Top 1"
"CDs & Vinyl",4.63,"2012.6","Top 1"
"Clothing, Shoes & Jewelry",4.62,"2012.7","Top 5"
"F",4.62,"2012.7","Top 5"
"Clothing",4.62,"2012.7","Top 5"
"Fox",4.62,"2012.7","Top 5"
"Women",4.62,"2012.7","Top 5"
"Juniors",4.62,"2012.7","Top 5"
"Tanks & Camis",4.62,"2012.7","Top 5"
"Tops & Tees",4.62,"2012.7","Top 5"
"Christian",4.63,"2012.7","Top 4"
"Praise & Worship",4.63,"2012.7","Top 4"
"CDs & Vinyl",4.63,"2012.7","Top 4"
"Folk",4.68,"2012.7","Top 3"
"New Age",4.68,"2012.7","Top 3"
"Pop",4.68,"2012.7","Top 3"
"CDs & Vinyl",4.68,"2012.7","Top 3"
"Traditional Folk",4.68,"2012.7","Top 3"
"Far East & Asia",4.75,"2012.7","Top 2"
"World Music",4.75,"2012.7","Top 2"
"Folk Rock",4.75,"2012.7","Top 2"
"Rock",4.75,"2012.7","Top 2"
"CDs & Vinyl",4.75,"2012.7","Top 2"
"Japan",4.75,"2012.7","Top 2"
"Japan",4.75,"2012.7","Top 1"
"Far East & Asia",4.75,"2012.7","Top 1"
"World Music",4.75,"2012.7","Top 1"
"CDs & Vinyl",4.75,"2012.7","Top 1"
"Digital Music",4.58,"2012.8","Top 5"
"CDs & Vinyl",4.59,"2012.8","Top 4"
"Movies",4.59,"2012.8","Top 4"
"Movies & TV",4.59,"2012.8","Top 4"
"Childrens Music",4.59,"2012.8","Top 4"
"CDs & Vinyl",4.59,"2012.8","Top 4"
"Movies",4.59,"2012.8","Top 4"
"Movies & TV",4.59,"2012.8","Top 4"
"Childrens Music",4.59,"2012.8","Top 4"
"Folk",4.61,"2012.8","Top 3"
"Pop",4.61,"2012.8","Top 3"
"CDs & Vinyl",4.61,"2012.8","Top 3"
"Traditional Folk",4.61,"2012.8","Top 3"
"New Age",4.61,"2012.8","Top 3"
"CDs & Vinyl",4.65,"2012.8","Top 2"
"Christian",4.65,"2012.8","Top 2"
"Praise & Worship",4.65,"2012.8","Top 2"
"6V",4.77,"2012.8","Top 1"
"Household Batteries",4.77,"2012.8","Top 1"
"Household Supplies",4.77,"2012.8","Top 1"
"Health & Personal Care",4.77,"2012.8","Top 1"
"Pop",4.57,"2012.9","Top 5"
"Folk",4.57,"2012.9","Top 5"
"Bluegrass",4.57,"2012.9","Top 5"
"Country",4.57,"2012.9","Top 5"
"Traditional Blues",4.57,"2012.9","Top 5"
"Blues",4.57,"2012.9","Top 5"
"CDs & Vinyl",4.57,"2012.9","Top 5"
"Traditional Folk",4.57,"2012.9","Top 5"
"CDs & Vinyl",4.6,"2012.9","Top 4"
"Childrens",4.6,"2012.9","Top 4"
"Christian",4.6,"2012.9","Top 4"
"Childrens Music",4.6,"2012.9","Top 4"
"CDs & Vinyl",4.6,"2012.9","Top 4"
"Childrens",4.6,"2012.9","Top 4"
"Christian",4.6,"2012.9","Top 4"
"Childrens Music",4.6,"2012.9","Top 4"
"Hardcore",4.66,"2012.9","Top 3"
"Alternative Rock",4.66,"2012.9","Top 3"
"Hardcore & Punk",4.66,"2012.9","Top 3"
"Punk",4.66,"2012.9","Top 3"
"Math Rock",4.66,"2012.9","Top 3"
"Metal",4.66,"2012.9","Top 3"
"Pop",4.66,"2012.9","Top 3"
"Indie & Lo-Fi",4.66,"2012.9","Top 3"
"Rock",4.66,"2012.9","Top 3"
"CDs & Vinyl",4.66,"2012.9","Top 3"
"Digital Music",4.66,"2012.9","Top 3"
